,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
49,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.5863970518112183, 0.012553783133625984, 0.39470189809799194, 0.006347270216792822]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
50,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through mixed.', 'none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,A micrograph acquired through brightfield microscopy.,2,"{'pred': [1], 'probs': [[0.1368756890296936, 0.5027585029602051, 0.12654682993888855, 0.019279154017567635, 0.06581072509288788, 0.1487291157245636]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",none,none,none,none,none,none
51,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through mixed.', 'none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [1], 'probs': [[0.23006752133369446, 0.5211986899375916, 0.19353166222572327, 0.024449940770864487, 0.01280327420681715, 0.017948929220438004]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",none,none,none,none,none,none
52,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,"A micrograph, typically studied in pathology.",4,"{'pred': [2], 'probs': [[0.001881087082438171, 4.744815740309605e-08, 0.8554956316947937, 0.14246462285518646, 8.853986219037324e-05, 7.003999780863523e-05]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
53,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,A microscopy image frequently studied in pathology.,4,"{'pred': [3], 'probs': [[0.06669915467500687, 2.436586692056153e-05, 0.12042831629514694, 0.8023973107337952, 0.004825224634259939, 0.005625571124255657]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
54,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Giemsa.', 'A micrograph without any staining.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Masson Trichrome.', 'A micrograph stained with Toluidine Blue.', 'none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,A micrograph stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9979766011238098, 6.241166516929297e-08, 3.011628223248408e-06, 1.4238051448955957e-07, 0.00197002780623734, 5.0179205572931096e-05]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
55,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Giemsa.', 'A microscopy image without any staining.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with Toluidine Blue.', 'none of the above']",782e1e20-d5a2-4169-a843-cf742cfb68da,A microscopy image stained with Giemsa.,0,"{'pred': [0], 'probs': [[0.9955190420150757, 3.045711025606579e-07, 8.867997166817077e-06, 6.703673420815903e-07, 0.004444502759724855, 2.6595713279675692e-05]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
56,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,A micrograph acquired through light microscopy.,2,"{'pred': [2], 'probs': [[0.20342464745044708, 0.2845771014690399, 0.3438296914100647, 0.1681685894727707]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
57,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,A microscopy image obtained through light microscopy.,2,"{'pred': [2], 'probs': [[0.1887008398771286, 0.03345021978020668, 0.7771793603897095, 0.0006696309428662062]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
58,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through synthetic.', 'none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,A micrograph acquired through brightfield microscopy.,3,"{'pred': [2], 'probs': [[0.2264721840620041, 0.08331160992383957, 0.34118786454200745, 0.19930599629878998, 0.007520402316004038, 0.1422019600868225]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",none,none,none,none,none,none
59,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through synthetic.', 'none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.23305286467075348, 0.025768358260393143, 0.34117236733436584, 0.3916569948196411, 0.00533461757004261, 0.0030147747602313757]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
60,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,"A micrograph, typically studied in pathology.",4,"{'pred': [0], 'probs': [[0.6357604265213013, 9.445494697501999e-07, 0.3606686592102051, 0.0030427095480263233, 0.00034806921030394733, 0.0001791091781342402]], 'pred_prompt': ['A micrograph, typically studied in radiology.']}",none,none,none,none,none,none
61,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,A microscopy image frequently studied in pathology.,4,"{'pred': [2], 'probs': [[0.28832364082336426, 6.860854045953602e-05, 0.588760495185852, 0.11523056030273438, 0.006704153958708048, 0.0009125012438744307]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
62,stain_0,A micrograph stained with {class}.,"['A micrograph stained with H&E.', 'A micrograph stained with Masson Trichrome.', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with synthetic.', 'A micrograph stained with Giemsa.', 'none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,A micrograph stained with Giemsa.,4,"{'pred': [4], 'probs': [[1.80220104084583e-05, 6.469955593502164e-08, 5.818546355840226e-07, 5.651713581755757e-05, 0.9997377991676331, 0.00018698909843806177]], 'pred_prompt': ['A micrograph stained with Giemsa.']}",none,none,none,none,none,none
63,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with H&E.', 'A microscopy image stained with Masson Trichrome.', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Giemsa.', 'none of the above']",65155f8b-f2a9-4156-8397-4510ee077293,A microscopy image stained with Giemsa.,4,"{'pred': [4], 'probs': [[0.0003117366577498615, 1.5580322099140176e-07, 1.0103142358275363e-06, 8.23760092316661e-06, 0.9996539354324341, 2.4950979423010722e-05]], 'pred_prompt': ['A microscopy image stained with Giemsa.']}",none,none,none,none,none,none
64,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",8210ee70-dcb5-46a5-b620-b8a904aee3ff,A micrograph acquired through light microscopy.,0,"{'pred': [3], 'probs': [[0.13240975141525269, 0.13452209532260895, 0.19638663530349731, 0.5366815328598022]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
65,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",8210ee70-dcb5-46a5-b620-b8a904aee3ff,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.5107259154319763, 0.3825780749320984, 0.08818255364894867, 0.018513457849621773]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
66,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through polarized light microscopy.', 'none of the above']",8210ee70-dcb5-46a5-b620-b8a904aee3ff,A micrograph acquired through brightfield microscopy.,2,"{'pred': [5], 'probs': [[0.18466603755950928, 0.022789722308516502, 0.09426224231719971, 0.015915464609861374, 0.0034374401438981295, 0.6789290308952332]], 'pred_prompt': ['none of the above']}",none,none,none,none,none,none
67,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through polarized light microscopy.', 'none of the above']",8210ee70-dcb5-46a5-b620-b8a904aee3ff,A microscopy image obtained through brightfield microscopy.,2,"{'pred': [0], 'probs': [[0.44634342193603516, 0.22394810616970062, 0.2527828812599182, 0.012910609133541584, 0.002806043718010187, 0.06120894104242325]], 'pred_prompt': ['A microscopy image obtained through differential interference contrast microscopy.']}",none,none,none,none,none,none
68,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in pathology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",8210ee70-dcb5-46a5-b620-b8a904aee3ff,"A micrograph, typically studied in pathology.",0,"{'pred': [3], 'probs': [[0.003945822361856699, 2.2091900973464362e-05, 0.07290196418762207, 0.9051194190979004, 0.005019739735871553, 0.012990869581699371]], 'pred_prompt': ['A micrograph, typically studied in cytology.']}",none,none,none,none,none,none
