,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
49,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",28f4ec33-eb27-4150-adaf-d7bdea8f6871,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9616984724998474, 0.0009742383845150471, 0.03732723742723465, 1.012247849985215e-07]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
50,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'none of the above']",28f4ec33-eb27-4150-adaf-d7bdea8f6871,A micrograph acquired through brightfield microscopy.,1,"{'pred': [1], 'probs': [[0.03329892084002495, 0.7876016497612, 0.04199546203017235, 0.05876726284623146, 0.07833553850650787, 1.1271889661657042e-06]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
51,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'none of the above']",28f4ec33-eb27-4150-adaf-d7bdea8f6871,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [1], 'probs': [[0.06254550069570541, 0.7614676356315613, 0.02614275924861431, 0.08302908390760422, 0.06681493669748306, 4.6221668270618466e-08]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
52,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'none of the above']",28f4ec33-eb27-4150-adaf-d7bdea8f6871,"A micrograph, typically studied in pathology.",4,"{'pred': [0], 'probs': [[0.526017427444458, 0.0636415183544159, 0.12386804819107056, 0.09921008348464966, 0.18726272881031036, 1.8056584849546198e-07]], 'pred_prompt': ['A micrograph, typically studied in biology.']}",none,none,none,none,none,none
53,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",28f4ec33-eb27-4150-adaf-d7bdea8f6871,A microscopy image frequently studied in pathology.,4,"{'pred': [3], 'probs': [[0.35674500465393066, 0.11711253225803375, 0.04504768177866936, 0.468272864818573, 0.012821312993764877, 5.460886427499645e-07]], 'pred_prompt': ['A microscopy image frequently studied in cytology.']}",none,none,none,none,none,none
54,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Gram.', 'A micrograph stained with H&E.', 'A micrograph stained with synthetic.', 'A micrograph stained with Giemsa.', 'A micrograph stained with IHC(HDab).', 'none of the above']",28f4ec33-eb27-4150-adaf-d7bdea8f6871,A micrograph stained with IHC(HDab).,4,"{'pred': [4], 'probs': [[0.0018640347989276052, 0.0007517303456552327, 0.10529308021068573, 0.16253270208835602, 0.7295584082603455, 3.4873834930948533e-09]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
55,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Gram.', 'A microscopy image stained with H&E.', 'A microscopy image stained with synthetic.', 'A microscopy image stained with Giemsa.', 'A microscopy image stained with IHC(HDab).', 'none of the above']",28f4ec33-eb27-4150-adaf-d7bdea8f6871,A microscopy image stained with IHC(HDab).,4,"{'pred': [2], 'probs': [[2.0266435967641883e-05, 2.815095467667561e-05, 0.9762453436851501, 0.006930747535079718, 0.016775457188487053, 7.408792329632874e-11]], 'pred_prompt': ['A microscopy image stained with synthetic.']}",none,none,none,none,none,none
56,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",fa6dccda-9ced-40cd-bac6-24a94009aeaf,A micrograph acquired through light microscopy.,0,"{'pred': [0], 'probs': [[0.9869688153266907, 0.010473025031387806, 0.0009076237329281867, 0.0016505720559507608]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
57,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",fa6dccda-9ced-40cd-bac6-24a94009aeaf,A microscopy image obtained through light microscopy.,0,"{'pred': [0], 'probs': [[0.9982130527496338, 0.0011234909761697054, 0.0006366110756061971, 2.6860745492740534e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
58,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through differential interference contrast microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through darkfield microscopy.', 'none of the above']",fa6dccda-9ced-40cd-bac6-24a94009aeaf,A micrograph acquired through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.014135387726128101, 0.0008540589478798211, 2.944794808001916e-08, 0.9745826125144958, 0.00906423106789589, 0.0013636504299938679]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
59,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through differential interference contrast microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'none of the above']",fa6dccda-9ced-40cd-bac6-24a94009aeaf,A microscopy image obtained through brightfield microscopy.,3,"{'pred': [3], 'probs': [[0.023648887872695923, 0.0005102219874970615, 2.3015944350390782e-07, 0.9407873749732971, 0.03489503636956215, 0.00015819330292288214]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
60,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in pathology.', 'none of the above']",fa6dccda-9ced-40cd-bac6-24a94009aeaf,"A micrograph, typically studied in pathology.",4,"{'pred': [4], 'probs': [[0.14600934088230133, 0.026600822806358337, 8.027947160371696e-07, 0.006347734946757555, 0.8210390210151672, 2.30752971219772e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
61,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",fa6dccda-9ced-40cd-bac6-24a94009aeaf,A microscopy image frequently studied in pathology.,4,"{'pred': [0], 'probs': [[0.47375941276550293, 0.13701044023036957, 0.0039867800660431385, 0.15168972313404083, 0.23265264928340912, 0.0009009449277073145]], 'pred_prompt': ['A microscopy image frequently studied in dermatology.']}",none,none,none,none,none,none
62,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Wright-Giemsa.', 'A micrograph stained with Alcian Blue.', 'A micrograph stained with H&E.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with synthetic.', 'none of the above']",fa6dccda-9ced-40cd-bac6-24a94009aeaf,A micrograph stained with IHC(HDab).,3,"{'pred': [3], 'probs': [[9.819989372772397e-07, 0.00011469842866063118, 0.00014858064241707325, 0.9990236759185791, 0.0007119984365999699, 9.976871950811983e-08]], 'pred_prompt': ['A micrograph stained with IHC(HDab).']}",none,none,none,none,none,none
63,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with Alcian Blue.', 'A microscopy image stained with H&E.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with synthetic.', 'none of the above']",fa6dccda-9ced-40cd-bac6-24a94009aeaf,A microscopy image stained with IHC(HDab).,3,"{'pred': [3], 'probs': [[2.163090584872407e-06, 0.0003678057109937072, 0.00023403156956192106, 0.9203276634216309, 0.07906796038150787, 3.9976001176000864e-07]], 'pred_prompt': ['A microscopy image stained with IHC(HDab).']}",none,none,none,none,none,none
64,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",ae0e6f03-f0fa-49b0-ba22-1dc0e0712a50,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.03267937898635864, 0.9616447687149048, 0.005193312186747789, 0.00048251368571072817]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",none,none,none,none,none,none
65,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",ae0e6f03-f0fa-49b0-ba22-1dc0e0712a50,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.01229318231344223, 0.9845938682556152, 0.003075961023569107, 3.6994450056226924e-05]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",none,none,none,none,none,none
66,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'none of the above']",ae0e6f03-f0fa-49b0-ba22-1dc0e0712a50,A micrograph acquired through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.045392733067274094, 0.05907468870282173, 0.013146168552339077, 0.030962830409407616, 0.8512554168701172, 0.0001680678251432255]], 'pred_prompt': ['A micrograph acquired through brightfield microscopy.']}",none,none,none,none,none,none
67,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'none of the above']",ae0e6f03-f0fa-49b0-ba22-1dc0e0712a50,A microscopy image obtained through brightfield microscopy.,4,"{'pred': [4], 'probs': [[0.014713873155415058, 0.04341615363955498, 0.05642975866794586, 0.08435928076505661, 0.8010199666023254, 6.091722389101051e-05]], 'pred_prompt': ['A microscopy image obtained through brightfield microscopy.']}",none,none,none,none,none,none
68,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in biology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in radiology.', 'none of the above']",ae0e6f03-f0fa-49b0-ba22-1dc0e0712a50,"A micrograph, typically studied in pathology.",2,"{'pred': [2], 'probs': [[0.09642679244279861, 8.403730316786095e-05, 0.711506187915802, 0.05078282952308655, 0.14119060337543488, 9.573204806656577e-06]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",none,none,none,none,none,none
