,question_class,question,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
45,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in dermatology.', 'none of the above']",006ae0ac-ee95-4e87-ac9c-50447384ffbc,A microscopy image frequently studied in pathology.,1,"{'pred': [1], 'probs': [[0.0010138271609321237, 0.745545506477356, 0.02928665466606617, 0.20267175137996674, 0.021233204752206802, 0.0002490957558620721]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
46,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Gram.', 'A micrograph stained with Congo Red.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with H&E.', 'A micrograph stained with Papanicolaou.', 'none of the above']",006ae0ac-ee95-4e87-ac9c-50447384ffbc,A micrograph stained with H&E.,3,"{'pred': [3], 'probs': [[4.6532830310752615e-05, 0.05259489268064499, 0.05559675395488739, 0.891724169254303, 9.308873814006802e-06, 2.8308340915828012e-05]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
47,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Gram.', 'A microscopy image stained with Congo Red.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with H&E.', 'A microscopy image stained with Papanicolaou.', 'none of the above']",006ae0ac-ee95-4e87-ac9c-50447384ffbc,A microscopy image stained with H&E.,3,"{'pred': [3], 'probs': [[0.00011876047938130796, 0.01690683327615261, 0.05018303915858269, 0.9327576160430908, 1.0799387382576242e-05, 2.3059290469973348e-05]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
48,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through electron microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through fluorescence microscopy.', 'none of the above']",dbe05db0-aab3-47d5-85be-e266b5132f3b,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.057446807622909546, 0.5712113380432129, 0.0029098675586283207, 0.368431955575943]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
49,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through electron microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through fluorescence microscopy.', 'none of the above']",dbe05db0-aab3-47d5-85be-e266b5132f3b,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.05833942070603371, 0.9277862310409546, 0.0008655182900838554, 0.01300881989300251]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
50,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through mixed.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through polarized light microscopy.', 'A micrograph acquired through synthetic.', 'A micrograph acquired through phase contrast microscopy.', 'none of the above']",dbe05db0-aab3-47d5-85be-e266b5132f3b,A micrograph acquired through brightfield microscopy.,1,"{'pred': [2], 'probs': [[0.00192063651047647, 0.04431159794330597, 0.7779468894004822, 0.00015567729133181274, 0.1669042408466339, 0.00876099243760109]], 'pred_prompt': ['A micrograph acquired through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
51,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through mixed.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through polarized light microscopy.', 'A microscopy image obtained through synthetic.', 'A microscopy image obtained through phase contrast microscopy.', 'none of the above']",dbe05db0-aab3-47d5-85be-e266b5132f3b,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [2], 'probs': [[0.0005617651622742414, 0.10029926151037216, 0.4813423454761505, 0.0003591582062654197, 0.4154736399650574, 0.001963758608326316]], 'pred_prompt': ['A microscopy image obtained through polarized light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
52,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in radiology.', 'A micrograph, typically studied in cytology.', 'A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in pathology.', 'A micrograph, typically studied in ophthalmology.', 'none of the above']",dbe05db0-aab3-47d5-85be-e266b5132f3b,"A micrograph, typically studied in pathology.",3,"{'pred': [3], 'probs': [[0.050548337399959564, 7.675806045881473e-06, 2.0226218111929484e-05, 0.9493631720542908, 3.8130419852677733e-06, 5.6816785217961296e-05]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
53,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in cytology.', 'A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in pathology.', 'A microscopy image frequently studied in ophthalmology.', 'none of the above']",dbe05db0-aab3-47d5-85be-e266b5132f3b,A microscopy image frequently studied in pathology.,3,"{'pred': [3], 'probs': [[0.015062185004353523, 0.0024269823916256428, 0.0003510733658913523, 0.981579065322876, 2.2764863388147205e-05, 0.0005578945856541395]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
54,stain_0,A micrograph stained with {class}.,"['A micrograph stained with synthetic.', 'A micrograph stained with IHC(HDab).', 'A micrograph stained with H&E.', 'A micrograph stained with IHC(Red).', 'A micrograph stained with Papanicolaou.', 'none of the above']",dbe05db0-aab3-47d5-85be-e266b5132f3b,A micrograph stained with H&E.,2,"{'pred': [2], 'probs': [[0.0005567091284319758, 0.0017968321917578578, 0.9836382865905762, 0.013994951732456684, 9.788883659211933e-08, 1.3024025065533351e-05]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
55,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with synthetic.', 'A microscopy image stained with IHC(HDab).', 'A microscopy image stained with H&E.', 'A microscopy image stained with IHC(Red).', 'A microscopy image stained with Papanicolaou.', 'none of the above']",dbe05db0-aab3-47d5-85be-e266b5132f3b,A microscopy image stained with H&E.,2,"{'pred': [2], 'probs': [[0.0004705039318650961, 0.013081119395792484, 0.9739353060722351, 0.012505874037742615, 1.4353122423926834e-07, 7.008355169091374e-06]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
56,modality_0,A micrograph acquired through {class}.,"['A micrograph acquired through fluorescence microscopy.', 'A micrograph acquired through light microscopy.', 'A micrograph acquired through electron microscopy.', 'none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,A micrograph acquired through light microscopy.,1,"{'pred': [1], 'probs': [[0.006559240631759167, 0.9149826765060425, 0.011119743809103966, 0.0673382580280304]], 'pred_prompt': ['A micrograph acquired through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
57,modality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through fluorescence microscopy.', 'A microscopy image obtained through light microscopy.', 'A microscopy image obtained through electron microscopy.', 'none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,A microscopy image obtained through light microscopy.,1,"{'pred': [1], 'probs': [[0.0005215526325628161, 0.9882857799530029, 0.009663804434239864, 0.001528849359601736]], 'pred_prompt': ['A microscopy image obtained through light microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
58,submodality_0,A micrograph acquired through {class}.,"['A micrograph acquired through darkfield microscopy.', 'A micrograph acquired through brightfield microscopy.', 'A micrograph acquired through mixed.', 'A micrograph acquired through phase contrast microscopy.', 'A micrograph acquired through differential interference contrast microscopy.', 'none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,A micrograph acquired through brightfield microscopy.,1,"{'pred': [3], 'probs': [[0.00035832522553391755, 0.12675586342811584, 0.046821415424346924, 0.5370941162109375, 0.27730152010917664, 0.01166878454387188]], 'pred_prompt': ['A micrograph acquired through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
59,submodality_1,A microscopy image obtained through {class}.,"['A microscopy image obtained through darkfield microscopy.', 'A microscopy image obtained through brightfield microscopy.', 'A microscopy image obtained through mixed.', 'A microscopy image obtained through phase contrast microscopy.', 'A microscopy image obtained through differential interference contrast microscopy.', 'none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,A microscopy image obtained through brightfield microscopy.,1,"{'pred': [3], 'probs': [[0.0002332350704818964, 0.11827148497104645, 0.0004608634626492858, 0.7622897624969482, 0.1173107847571373, 0.0014338676119223237]], 'pred_prompt': ['A microscopy image obtained through phase contrast microscopy.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
60,domain_0,"A micrograph, typically studied in {class}.","['A micrograph, typically studied in dermatology.', 'A micrograph, typically studied in radiology.', 'A micrograph, typically studied in ophthalmology.', 'A micrograph, typically studied in biology.', 'A micrograph, typically studied in pathology.', 'none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,"A micrograph, typically studied in pathology.",4,"{'pred': [4], 'probs': [[0.0011974461376667023, 0.07763322442770004, 3.5568760381465836e-07, 0.012956874445080757, 0.908211886882782, 2.72393862132958e-07]], 'pred_prompt': ['A micrograph, typically studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
61,domain_1,A microscopy image frequently studied in {class}.,"['A microscopy image frequently studied in dermatology.', 'A microscopy image frequently studied in radiology.', 'A microscopy image frequently studied in ophthalmology.', 'A microscopy image frequently studied in biology.', 'A microscopy image frequently studied in pathology.', 'none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,A microscopy image frequently studied in pathology.,4,"{'pred': [4], 'probs': [[0.0053459834307432175, 0.04880339652299881, 1.9179431546945125e-05, 0.1567961573600769, 0.7890061736106873, 2.9043852919130586e-05]], 'pred_prompt': ['A microscopy image frequently studied in pathology.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
62,stain_0,A micrograph stained with {class}.,"['A micrograph stained with Basic fuchsin.', 'A micrograph stained with Wright-Giemsa.', 'A micrograph stained with Ziehl-Neelsen.', 'A micrograph stained with H&E.', 'A micrograph stained with Papanicolaou.', 'none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,A micrograph stained with H&E.,3,"{'pred': [3], 'probs': [[0.0012301073875278234, 9.889748616842553e-05, 0.00017682109319139272, 0.9984878301620483, 1.0266376193612814e-06, 5.211140887695365e-06]], 'pred_prompt': ['A micrograph stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
63,stain_1,A microscopy image stained with {class}.,"['A microscopy image stained with Basic fuchsin.', 'A microscopy image stained with Wright-Giemsa.', 'A microscopy image stained with Ziehl-Neelsen.', 'A microscopy image stained with H&E.', 'A microscopy image stained with Papanicolaou.', 'none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,A microscopy image stained with H&E.,3,"{'pred': [3], 'probs': [[0.00011597444245126098, 6.253607716644183e-05, 2.9702781830565073e-05, 0.9997890591621399, 4.838939275941812e-07, 2.27318491852202e-06]], 'pred_prompt': ['A microscopy image stained with H&E.']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
