,question_class,questions,image_id,correct_answer,correct_idx,model_answers,microns_per_pixel,domain,subdomain,modality,submodality,normal_or_abnormal
39,submodality,"['What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? mixed', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",76639c47-6192-4a64-b4fd-3a9851a9a77e,brightfield microscopy,1,"{'pred': [1], 'probs': [[0.0013071828288957477, 0.688944399356842, 0.012992814183235168, 0.20774708688259125, 0.03152020648121834, 0.057488273829221725]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
40,domain,"['What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? radiology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? none of the above']",c61eacd0-0995-41d7-a013-fe0968678681,pathology,4,"{'pred': [4], 'probs': [[0.00013355926785152406, 0.0030192011035978794, 3.54062212863937e-05, 0.04663762450218201, 0.830572247505188, 0.11960188299417496]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
41,modality,"['What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",c61eacd0-0995-41d7-a013-fe0968678681,light microscopy,0,"{'pred': [0], 'probs': [[0.8682047128677368, 0.002445912454277277, 0.006285419221967459, 0.12306388467550278]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
42,stain,"['What is the most likely technique used to stain this micrograph? Giemsa', 'What is the most likely technique used to stain this micrograph? Basic fuchsin', 'What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? None', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? none of the above']",c61eacd0-0995-41d7-a013-fe0968678681,H&E,2,"{'pred': [2], 'probs': [[1.5107187209650874e-05, 0.13416509330272675, 0.7022149562835693, 0.012624064460396767, 0.0035992099437862635, 0.14738158881664276]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? H&E']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
43,subdomain,"['What is the most likely subfield of study this micrograph would be used for? molecular pathology', 'What is the most likely subfield of study this micrograph would be used for? nephropathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? endocrine pathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",c61eacd0-0995-41d7-a013-fe0968678681,cardiovascular pathology,4,"{'pred': [2], 'probs': [[0.13557079434394836, 0.013733032159507275, 0.5917932391166687, 0.019864896312355995, 0.2277527153491974, 0.011285306885838509]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? dermatopathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
44,submodality,"['What is the most likely microscopy submodality used to acquire this image? brightfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? phase contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? differential interference contrast microscopy', 'What is the most likely microscopy submodality used to acquire this image? polarized light microscopy', 'What is the most likely microscopy submodality used to acquire this image? darkfield microscopy', 'What is the most likely microscopy submodality used to acquire this image? none of the above']",c61eacd0-0995-41d7-a013-fe0968678681,brightfield microscopy,0,"{'pred': [3], 'probs': [[0.024796031415462494, 0.0033756208140403032, 0.0019553781021386385, 0.9612444043159485, 0.0010462392820045352, 0.00758235203102231]], 'pred_prompt': ['What is the most likely microscopy submodality used to acquire this image? polarized light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
45,domain,"['What is the most likely field of study this micrograph would be used for? pathology', 'What is the most likely field of study this micrograph would be used for? ophthalmology', 'What is the most likely field of study this micrograph would be used for? dermatology', 'What is the most likely field of study this micrograph would be used for? biology', 'What is the most likely field of study this micrograph would be used for? cytology', 'What is the most likely field of study this micrograph would be used for? none of the above']",109ef31c-7144-4046-b861-0bd10b7dedaf,pathology,0,"{'pred': [0], 'probs': [[0.9325131177902222, 5.730541943194112e-06, 0.0004179249226581305, 0.026616988703608513, 0.0001321092713624239, 0.04031417891383171]], 'pred_prompt': ['What is the most likely field of study this micrograph would be used for? pathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
46,modality,"['What is the most likely microscopy modality used to acquire this image? electron microscopy', 'What is the most likely microscopy modality used to acquire this image? light microscopy', 'What is the most likely microscopy modality used to acquire this image? fluorescence microscopy', 'What is the most likely microscopy modality used to acquire this image? none of the above']",109ef31c-7144-4046-b861-0bd10b7dedaf,light microscopy,1,"{'pred': [1], 'probs': [[0.007474660873413086, 0.9691120982170105, 0.0002184523327741772, 0.02319484017789364]], 'pred_prompt': ['What is the most likely microscopy modality used to acquire this image? light microscopy']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
47,stain,"['What is the most likely technique used to stain this micrograph? H&E', 'What is the most likely technique used to stain this micrograph? Papanicolaou', 'What is the most likely technique used to stain this micrograph? Wright-Giemsa', 'What is the most likely technique used to stain this micrograph? synthetic', 'What is the most likely technique used to stain this micrograph? Ziehl-Neelsen', 'What is the most likely technique used to stain this micrograph? none of the above']",109ef31c-7144-4046-b861-0bd10b7dedaf,H&E,0,"{'pred': [3], 'probs': [[0.23510697484016418, 3.866061524604447e-05, 1.9166282072546892e-07, 0.7017043232917786, 0.0025508475955575705, 0.060598984360694885]], 'pred_prompt': ['What is the most likely technique used to stain this micrograph? synthetic']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
48,subdomain,"['What is the most likely subfield of study this micrograph would be used for? renal and medical kidney pathology', 'What is the most likely subfield of study this micrograph would be used for? dermatopathology', 'What is the most likely subfield of study this micrograph would be used for? cardiovascular pathology', 'What is the most likely subfield of study this micrograph would be used for? gastrointestinal pathology', 'What is the most likely subfield of study this micrograph would be used for? hematopathology', 'What is the most likely subfield of study this micrograph would be used for? none of the above']",109ef31c-7144-4046-b861-0bd10b7dedaf,cardiovascular pathology,2,"{'pred': [1], 'probs': [[2.9951204851386137e-05, 0.5604957938194275, 0.20381443202495575, 0.0003746184811461717, 0.22704465687274933, 0.00824054703116417]], 'pred_prompt': ['What is the most likely subfield of study this micrograph would be used for? dermatopathology']}",2.0,pathology,cardiovascular pathology,light microscopy,brightfield microscopy,none
